"q","T1","T2","s","s_ref","q_min_tail","q_min_K2","q_max_K1","feasible_tail","feasible_K1","feasible_K2","feasible_blocks","feasible","n1","n2","b2","K1_tar","K1","K2_tar","K2","T_fd_budget","cost_proxy","budget_eligible"
0.5,150,8,10,5,0.32188758248682,0.177777777777778,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,112,19,19,4,4,76,135896,TRUE
0.5,175,8,10,5,0.32188758248682,0.177777777777778,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,112,19,19,4,4,88,158396,TRUE
0.5,200,8,10,5,0.32188758248682,0.177777777777778,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,112,19,19,4,4,101,180896,TRUE
0.5,150,12,10,5,0.32188758248682,0.266666666666667,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,75,19,19,4,4,76,135900,TRUE
0.5,175,12,10,5,0.32188758248682,0.266666666666667,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,75,19,19,4,4,88,158400,TRUE
0.5,200,12,10,5,0.32188758248682,0.266666666666667,0.894444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,900,900,75,19,19,4,4,101,180900,TRUE
