"config_id","n","pilot_id","eta","T","val_loss","seed_data","seed_split"
"IHT_n2000_h371ec77d",2000,5,0.01,400,1.07698534736921,20700512,20800512
"IHT_n2000_h371ec77d",2000,6,0.01,400,0.997760471590253,20700513,20800513
"IHT_n2000_h371ec77d",2000,7,0.01,400,0.909954858318465,20700514,20800514
"IHT_n2000_h371ec77d",2000,8,0.01,400,1.37321699753763e+155,20700515,20800515
"IHT_n2000_h371ec77d",2000,9,0.01,400,0.93588212016064,20700516,20800516
"IHT_n2000_h371ec77d",2000,10,0.01,400,1.89241162621967,20700517,20800517
"IHT_n2000_h371ec77d",2000,11,0.01,400,1.00221033799235,20700518,20800518
"IHT_n2000_h371ec77d",2000,12,0.01,400,0.973036844677353,20700519,20800519
"IHT_n2000_h371ec77d",2000,13,0.01,400,0.98320842237,20700520,20800520
"IHT_n2000_h371ec77d",2000,14,0.01,400,0.998303816590852,20700521,20800521
"IHT_n2000_h371ec77d",2000,15,0.01,400,1.03981742376114,20700522,20800522
"IHT_n2000_h371ec77d",2000,1,0.02,400,0.950241246363696,20700508,20800508
"IHT_n2000_h371ec77d",2000,2,0.02,400,0.896669732027445,20700509,20800509
"IHT_n2000_h371ec77d",2000,3,0.02,400,1.44900886977811,20700510,20800510
"IHT_n2000_h371ec77d",2000,4,0.02,400,1.0824503108418,20700511,20800511
"IHT_n2000_h371ec77d",2000,5,0.02,400,1.04279007994866,20700512,20800512
"IHT_n2000_h371ec77d",2000,6,0.02,400,0.966031072853422,20700513,20800513
"IHT_n2000_h371ec77d",2000,7,0.02,400,0.975817778056623,20700514,20800514
"IHT_n2000_h371ec77d",2000,8,0.02,400,7.52802537746749e+248,20700515,20800515
"IHT_n2000_h371ec77d",2000,9,0.02,400,0.935960717995395,20700516,20800516
"IHT_n2000_h371ec77d",2000,10,0.02,400,1.8961596812928,20700517,20800517
"IHT_n2000_h371ec77d",2000,11,0.02,400,1.00180063665315,20700518,20800518
"IHT_n2000_h371ec77d",2000,12,0.02,400,1.00199401018067,20700519,20800519
"IHT_n2000_h371ec77d",2000,13,0.02,400,0.99225289933871,20700520,20800520
"IHT_n2000_h371ec77d",2000,14,0.02,400,0.99904440445137,20700521,20800521
"IHT_n2000_h371ec77d",2000,15,0.02,400,0.980762996185715,20700522,20800522
"IHT_n2000_h371ec77d",2000,1,0.005,800,0.986126124268421,20700508,20800508
"IHT_n2000_h371ec77d",2000,2,0.005,800,0.955557094118459,20700509,20800509
"IHT_n2000_h371ec77d",2000,3,0.005,800,1.44879345704978,20700510,20800510
"IHT_n2000_h371ec77d",2000,4,0.005,800,0.968518586608036,20700511,20800511
"IHT_n2000_h371ec77d",2000,5,0.005,800,1.07571907874603,20700512,20800512
"IHT_n2000_h371ec77d",2000,6,0.005,800,0.988688163181521,20700513,20800513
"IHT_n2000_h371ec77d",2000,7,0.005,800,0.898918055579633,20700514,20800514
"IHT_n2000_h371ec77d",2000,8,0.005,800,9.29111300614842e+152,20700515,20800515
"IHT_n2000_h371ec77d",2000,9,0.005,800,0.935893874241512,20700516,20800516
"IHT_n2000_h371ec77d",2000,10,0.005,800,1.88669480518567,20700517,20800517
"IHT_n2000_h371ec77d",2000,11,0.005,800,1.00221286236328,20700518,20800518
"IHT_n2000_h371ec77d",2000,12,0.005,800,1.02743746931549,20700519,20800519
"IHT_n2000_h371ec77d",2000,13,0.005,800,0.989268790351832,20700520,20800520
"IHT_n2000_h371ec77d",2000,14,0.005,800,0.998239676189642,20700521,20800521
"IHT_n2000_h371ec77d",2000,15,0.005,800,1.00569803384647,20700522,20800522
"IHT_n2000_h371ec77d",2000,1,0.01,800,0.950241245907886,20700508,20800508
"IHT_n2000_h371ec77d",2000,2,0.01,800,0.979702835590653,20700509,20800509
"IHT_n2000_h371ec77d",2000,3,0.01,800,1.44900887931241,20700510,20800510
"IHT_n2000_h371ec77d",2000,4,0.01,800,0.968636661083452,20700511,20800511
"IHT_n2000_h371ec77d",2000,5,0.01,800,1.07804451584882,20700512,20800512
"IHT_n2000_h371ec77d",2000,6,0.01,800,0.997705531092097,20700513,20800513
"IHT_n2000_h371ec77d",2000,7,0.01,800,0.916478500929545,20700514,20800514
"IHT_n2000_h371ec77d",2000,8,0.01,800,1.27630402987529e+155,20700515,20800515
"IHT_n2000_h371ec77d",2000,9,0.01,800,0.935960718841771,20700516,20800516
"IHT_n2000_h371ec77d",2000,10,0.01,800,1.89615966319056,20700517,20800517
"IHT_n2000_h371ec77d",2000,11,0.01,800,1.00180065743551,20700518,20800518
"IHT_n2000_h371ec77d",2000,12,0.01,800,0.967612379067141,20700519,20800519
"IHT_n2000_h371ec77d",2000,13,0.01,800,0.983656079807745,20700520,20800520
"IHT_n2000_h371ec77d",2000,14,0.01,800,0.999044388298846,20700521,20800521
"IHT_n2000_h371ec77d",2000,15,0.01,800,1.04094251637703,20700522,20800522
"IHT_n2000_h371ec77d",2000,1,0.02,800,0.950241247763798,20700508,20800508
"IHT_n2000_h371ec77d",2000,2,0.02,800,0.896669737661082,20700509,20800509
"IHT_n2000_h371ec77d",2000,3,0.02,800,1.44900887899982,20700510,20800510
"IHT_n2000_h371ec77d",2000,4,0.02,800,1.08245034391784,20700511,20800511
"IHT_n2000_h371ec77d",2000,5,0.02,800,1.04279008227238,20700512,20800512
"IHT_n2000_h371ec77d",2000,6,0.02,800,0.966031073381084,20700513,20800513
"IHT_n2000_h371ec77d",2000,7,0.02,800,0.975817816459719,20700514,20800514
"IHT_n2000_h371ec77d",2000,8,0.02,800,Inf,20700515,20800515
"IHT_n2000_h371ec77d",2000,9,0.02,800,0.93596072148084,20700516,20800516
"IHT_n2000_h371ec77d",2000,10,0.02,800,1.89615968669399,20700517,20800517
"IHT_n2000_h371ec77d",2000,11,0.02,800,1.0018005550064,20700518,20800518
"IHT_n2000_h371ec77d",2000,12,0.02,800,1.0019940102942,20700519,20800519
"IHT_n2000_h371ec77d",2000,13,0.02,800,0.992252916992657,20700520,20800520
"IHT_n2000_h371ec77d",2000,14,0.02,800,0.999044462480161,20700521,20800521
"IHT_n2000_h371ec77d",2000,15,0.02,800,0.980762996027786,20700522,20800522
